,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,IN_TREINEIRO,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,NU_NOTA_REDACAO,Q001,Q002,Q005,Q006,Q025,Q026,Q027,Q028,Q046,Q047
7969,2933307,Vitória da Conquista,29,BA,31,F,0.0,1,1,1,10,1,0,1,1,1,1,413.1,514.1,477.3,397.5,1,1.0,640.0,A,A,1,E,A,C,F,E,A,A
7970,5002704,Campo Grande,50,MS,33,F,0.0,3,1,1,10,1,0,1,1,1,1,497.9,515.0,502.7,416.3,0,1.0,540.0,A,F,1,C,A,C,E,D,A,A
7971,2927408,Salvador,29,BA,18,F,0.0,3,1,3,0,1,0,1,1,1,1,584.5,505.1,600.5,678.5,0,1.0,660.0,E,E,3,C,B,A,Z,F,C,A
7972,2302107,Baturité,23,CE,17,F,0.0,3,1,2,0,2,0,1,1,1,1,451.9,550.3,562.8,535.3,0,1.0,640.0,B,B,4,B,A,A,Z,F,B,A
7973,1504703,Moju,15,PA,25,F,1.0,3,1,1,7,1,0,1,1,1,1,536.8,651.0,601.9,414.2,1,1.0,660.0,C,C,2,D,A,A,Z,F,A,A
7974,4126900,Tapira,41,PR,17,M,0.0,3,1,2,0,2,0,1,1,1,1,551.5,495.0,448.6,525.2,0,1.0,360.0,C,G,5,G,B,B,C,A,B,A
7975,5102678,Campo Verde,51,MT,16,F,-1.0,3,1,3,0,1,1,1,1,1,1,392.6,522.2,485.6,458.6,1,1.0,520.0,B,E,3,G,B,A,Z,F,C,A
7976,3106200,Belo Horizonte,31,MG,25,F,0.0,3,1,1,1,1,0,1,1,1,1,503.8,547.7,527.5,461.0,0,1.0,520.0,B,B,6,B,B,C,D,D,A,A
7977,2513703,Santa Rita,25,PB,24,M,0.0,4,1,1,4,1,0,1,1,1,1,373.1,532.0,447.1,424.4,1,1.0,520.0,E,D,4,H,B,B,K,C,A,D
7978,4321204,Taquara,43,RS,20,F,0.0,3,2,1,3,1,0,1,1,1,1,414.1,487.7,517.7,412.9,1,1.0,440.0,B,B,4,B,A,C,F,A,A,A
7979,3304557,Rio de Janeiro,33,RJ,18,M,0.0,1,1,1,1,1,0,1,1,1,1,419.6,589.7,511.4,512.2,1,1.0,540.0,D,D,3,C,A,A,Z,F,A,B
7980,4304606,Canoas,43,RS,17,F,0.0,1,1,2,0,2,0,1,1,1,1,423.3,365.8,501.6,496.0,1,1.0,360.0,E,F,4,E,B,C,D,C,B,A
7981,3509502,Campinas,35,SP,18,F,0.0,1,1,1,1,1,0,1,1,1,1,528.7,561.2,583.2,467.8,0,1.0,560.0,H,H,2,E,B,A,Z,F,A,A
7982,1506138,Redenção,15,PA,16,F,0.0,3,1,3,0,1,1,1,1,1,1,386.1,361.9,420.3,360.9,1,1.0,440.0,C,C,4,B,B,A,Z,F,C,A
7983,4108304,Foz do Iguaçu,41,PR,29,M,-1.0,2,1,4,0,1,0,1,1,1,1,405.2,461.0,482.1,425.7,1,1.0,420.0,H,A,2,C,A,B,D,C,D,A
7984,3113404,Caratinga,31,MG,25,F,1.0,3,1,1,1,1,0,1,1,1,1,453.0,522.5,457.3,499.7,1,1.0,600.0,C,D,2,A,A,B,C,E,A,A
7985,3127701,Governador Valadares,31,MG,15,F,0.0,1,1,3,0,1,1,1,1,1,1,503.7,554.9,549.5,567.2,0,1.0,600.0,E,E,3,C,A,A,Z,F,C,E
7986,2302602,Camocim,23,CE,16,F,0.0,3,1,3,0,1,1,1,1,1,1,384.4,494.7,456.1,445.7,1,1.0,520.0,H,H,5,B,B,A,Z,F,C,A
7987,3304557,Rio de Janeiro,33,RJ,23,M,0.0,1,1,1,3,1,0,1,1,1,1,415.5,491.4,463.8,399.0,1,1.0,440.0,B,E,5,D,B,B,J,A,A,B
7988,2303709,Caucaia,23,CE,17,M,0.0,2,1,3,0,1,1,1,1,1,1,475.0,550.4,521.4,421.4,1,4.0,0.0,D,D,3,B,A,A,Z,F,C,A
7989,2910800,Feira de Santana,29,BA,18,M,0.0,2,1,1,1,1,0,1,1,1,1,534.9,577.4,591.1,551.1,1,1.0,480.0,B,E,3,B,B,A,Z,F,A,A
7990,3549904,São José dos Campos,35,SP,19,F,0.0,1,1,1,1,1,0,1,1,1,1,547.0,630.1,625.0,366.9,1,1.0,720.0,D,D,3,P,B,A,Z,F,A,D
7991,2107407,Olho d'Água das Cunhãs,21,MA,17,F,0.0,2,1,2,0,2,0,1,1,1,1,412.7,437.6,446.2,367.0,1,1.0,360.0,C,E,5,C,A,A,Z,F,B,A
7992,1717206,Piraquê,17,TO,17,F,0.0,4,1,2,0,2,0,1,1,1,1,368.1,493.3,507.7,362.5,0,1.0,560.0,B,E,14,B,A,A,Z,F,B,A
7993,4208203,Itajaí,42,SC,27,F,-1.0,3,1,1,9,1,0,1,1,1,1,450.8,582.3,549.2,542.2,0,1.0,460.0,D,D,3,D,A,B,D,D,A,E
7994,5215231,Novo Gama,52,GO,27,F,0.0,1,1,1,8,1,0,1,1,1,1,429.1,468.7,381.8,393.5,0,1.0,280.0,H,E,6,D,A,C,F,E,A,A
7995,2611101,Petrolina,26,PE,20,F,0.0,2,1,1,3,1,0,1,1,1,1,434.8,549.2,522.5,425.9,0,1.0,780.0,D,E,4,C,B,C,F,A,A,A
7996,2307304,Juazeiro do Norte,23,CE,27,F,1.0,3,1,1,1,1,0,1,1,1,1,510.4,482.2,355.6,467.9,0,1.0,400.0,D,D,3,B,A,C,C,E,A,A
7997,2914653,Itabela,29,BA,16,M,0.0,1,1,3,0,1,1,1,1,1,1,458.8,523.3,360.2,437.9,1,1.0,480.0,E,E,3,B,B,A,Z,F,C,A
7998,1501402,Belém,15,PA,65,M,1.0,3,1,1,10,1,0,1,1,1,1,385.6,501.7,562.4,404.8,1,1.0,520.0,B,C,2,B,A,B,C,B,A,A
7999,3300233,Armação dos Búzios,33,RJ,27,F,0.0,3,1,1,8,1,0,1,1,1,1,445.9,540.5,551.1,443.0,0,1.0,500.0,B,C,3,F,B,C,E,D,A,A
8000,2312908,Sobral,23,CE,18,M,0.0,1,1,3,0,1,0,1,1,1,1,436.2,517.0,395.8,386.0,1,1.0,380.0,H,H,2,B,A,A,Z,F,C,A
8001,4213708,Pouso Redondo,42,SC,18,F,0.0,1,1,1,1,1,0,1,1,1,1,492.6,578.1,544.7,448.4,1,1.0,640.0,G,E,2,B,B,C,A,E,A,A
8002,2307601,Limoeiro do Norte,23,CE,15,F,0.0,1,1,3,0,1,1,1,1,1,1,415.8,498.8,544.2,485.3,0,1.0,600.0,D,D,4,B,B,A,Z,F,C,A
8003,3532405,Nazaré Paulista,35,SP,20,F,0.0,1,1,1,4,1,0,1,1,1,1,388.8,567.6,534.2,598.4,1,1.0,520.0,C,C,5,D,A,B,C,D,A,A
8004,2314102,Viçosa do Ceará,23,CE,17,M,0.0,3,1,2,0,2,0,1,1,1,1,511.5,404.3,528.4,439.3,1,1.0,320.0,B,B,4,B,A,A,Z,F,B,A
8005,3534401,Osasco,35,SP,20,M,0.0,1,1,3,0,1,0,1,1,1,1,461.6,522.3,500.4,352.1,0,1.0,400.0,E,E,4,E,B,A,Z,F,C,A
8006,3532827,Nova Campina,35,SP,18,F,0.0,3,1,2,0,2,0,1,1,1,1,380.9,470.1,533.1,414.4,1,1.0,460.0,B,B,4,B,B,A,Z,F,B,A
8007,3507506,Botucatu,35,SP,17,F,0.0,1,1,2,0,2,0,1,1,1,1,533.6,504.8,570.3,469.3,0,1.0,460.0,H,G,2,B,B,B,D,C,B,A
8008,4314902,Porto Alegre,43,RS,24,M,0.0,1,2,1,7,1,0,1,1,1,1,472.4,490.7,463.3,499.0,1,1.0,360.0,C,D,3,D,A,C,D,E,A,A
8009,2304400,Fortaleza,23,CE,19,M,0.0,3,1,1,2,1,0,1,1,1,1,378.4,573.1,523.1,503.5,0,4.0,0.0,H,H,5,B,B,B,C,B,A,A
8010,3139003,Machado,31,MG,16,F,0.0,1,1,3,0,1,1,1,1,1,1,391.2,399.3,533.5,470.3,1,1.0,500.0,D,C,5,C,B,A,Z,F,C,A
8011,3510708,Cardoso,35,SP,18,F,0.0,0,2,1,1,1,0,1,1,1,1,396.2,527.3,501.9,468.8,1,1.0,480.0,D,D,4,G,B,C,C,E,A,A
8012,4128534,Ventania,41,PR,17,F,0.0,3,1,2,0,2,0,1,1,1,1,460.7,513.8,508.4,461.9,0,1.0,540.0,C,E,2,F,B,A,Z,F,B,A
8013,2305902,Ipueiras,23,CE,17,F,1.0,3,1,3,0,1,1,1,1,1,1,477.2,395.4,471.8,421.4,1,6.0,0.0,B,B,4,B,A,A,Z,F,B,A
8014,3550308,São Paulo,35,SP,21,M,0.0,3,1,1,4,1,0,1,1,1,1,507.5,624.0,597.3,442.7,1,1.0,480.0,C,D,6,B,B,C,D,D,A,A
8015,5208707,Goiânia,52,GO,17,F,-1.0,3,1,2,0,3,0,1,1,1,1,427.3,495.6,496.7,399.6,1,1.0,460.0,D,E,3,C,B,A,Z,F,B,D
8016,2312205,Santa Quitéria,23,CE,17,F,0.0,1,1,2,0,2,0,1,1,1,1,406.9,504.1,481.1,420.3,1,1.0,580.0,H,H,4,B,A,A,Z,F,B,A
8017,5103403,Cuiabá,51,MT,22,F,0.0,2,1,4,0,1,0,1,1,1,1,431.7,524.1,427.9,407.3,1,1.0,520.0,B,B,5,B,A,C,B,E,D,A
8018,3305505,Saquarema,33,RJ,17,F,0.0,3,1,3,0,1,1,1,1,1,1,443.6,552.9,633.5,437.5,0,1.0,660.0,F,E,4,J,B,A,Z,F,C,A
8019,2100436,Alto Alegre do Maranhão,21,MA,18,F,-1.0,1,1,1,1,1,0,1,1,1,1,429.1,486.9,386.3,467.0,0,1.0,200.0,B,D,8,B,A,B,D,A,A,A
8020,3519303,Ibaté,35,SP,18,F,0.0,3,1,2,0,2,0,1,1,1,1,486.5,542.7,559.3,398.7,1,1.0,680.0,G,C,3,H,B,A,Z,F,B,A
8021,5208707,Goiânia,52,GO,25,M,1.0,3,1,1,4,1,0,1,1,1,1,475.7,547.2,498.0,437.8,0,1.0,560.0,E,C,2,C,B,C,B,C,A,A
8022,3552205,Sorocaba,35,SP,17,M,0.0,3,1,2,0,2,0,1,1,1,1,478.2,538.6,503.7,630.4,1,1.0,460.0,H,E,4,C,A,A,Z,F,B,A
8023,3106200,Belo Horizonte,31,MG,21,F,0.0,1,1,4,0,1,0,1,1,1,1,504.1,546.0,539.7,535.4,1,1.0,480.0,E,D,5,D,B,B,B,D,D,A
8024,2112209,Timon,21,MA,18,M,0.0,3,1,3,0,1,0,1,1,1,1,424.9,497.1,499.0,398.6,0,1.0,400.0,D,D,8,C,A,A,Z,F,C,A
8025,4211900,Palhoça,42,SC,17,F,0.0,1,1,2,0,2,0,1,1,1,1,415.5,509.1,498.7,459.4,0,1.0,640.0,H,D,5,G,B,A,Z,F,B,A
8026,3303906,Petrópolis,33,RJ,24,F,1.0,3,1,1,7,1,0,1,1,1,1,513.5,588.2,526.4,498.4,0,1.0,660.0,E,E,2,D,B,B,E,D,A,A
8027,3547809,Santo André,35,SP,17,F,0.0,1,1,2,0,3,0,1,1,1,1,659.7,777.8,671.5,747.2,0,1.0,800.0,F,G,5,N,B,A,Z,F,B,D
8028,2111300,São Luís,21,MA,17,F,0.0,3,1,2,0,2,0,1,1,1,1,473.6,583.6,524.5,366.5,1,1.0,520.0,E,E,5,B,B,A,Z,F,B,A
8029,2920502,Maracás,29,BA,19,F,0.0,1,1,1,2,1,0,1,1,1,1,429.6,456.7,480.1,405.5,1,1.0,340.0,C,D,4,B,B,A,Z,F,A,A
8030,2412005,São Gonçalo do Amarante,24,RN,23,M,0.0,3,2,1,4,1,0,1,1,1,1,460.4,508.1,471.8,441.8,1,1.0,520.0,B,H,8,D,B,C,H,D,A,A
8031,2209104,Santa Cruz do Piauí,22,PI,19,F,0.0,3,1,2,0,2,0,1,1,1,1,432.2,481.4,378.3,349.9,1,1.0,560.0,C,C,8,A,A,A,Z,F,B,A
8032,3301009,Campos dos Goytacazes,33,RJ,23,F,0.0,3,1,1,1,1,0,1,1,1,1,473.3,502.4,541.8,502.5,1,1.0,560.0,B,C,3,B,A,A,Z,F,A,A
8033,2900900,Almadina,29,BA,16,M,0.0,2,1,3,0,1,1,1,1,1,1,413.9,516.4,520.2,456.6,0,1.0,580.0,H,E,6,B,A,A,Z,F,C,A
8034,3552809,Taboão da Serra,35,SP,20,F,0.0,1,1,1,2,1,0,1,1,1,1,440.8,436.9,469.2,387.6,1,1.0,400.0,E,E,5,E,A,B,C,E,A,C
8035,2103000,Caxias,21,MA,35,F,1.0,3,1,1,10,1,0,1,1,1,1,399.3,414.9,456.3,506.6,1,1.0,260.0,B,B,8,B,A,C,M,A,A,A
8036,4108403,Francisco Beltrão,41,PR,17,F,0.0,1,1,2,0,2,0,1,1,1,1,397.7,514.6,559.8,549.1,0,1.0,440.0,H,E,2,F,B,B,B,D,B,A
8037,5003702,Dourados,50,MS,31,F,0.0,1,1,4,0,1,0,1,1,1,1,398.0,470.6,432.8,514.0,1,1.0,360.0,B,B,3,B,A,C,C,D,D,A
8038,5212501,Luziânia,52,GO,40,F,1.0,4,1,1,2,1,0,1,1,1,1,417.1,659.1,571.8,487.1,1,1.0,760.0,E,E,3,B,A,B,E,E,A,A
8039,4314902,Porto Alegre,43,RS,48,F,1.0,3,1,1,10,1,0,1,1,1,1,522.0,563.3,513.3,470.4,0,1.0,560.0,B,F,4,L,B,C,E,E,A,A
8040,2925600,Presidente Dutra,29,BA,18,F,0.0,3,1,1,1,1,0,1,1,1,1,447.1,493.0,481.4,417.4,1,1.0,560.0,C,C,4,A,A,A,Z,F,A,A
8041,4209805,Leoberto Leal,42,SC,17,F,0.0,1,1,2,0,2,0,1,1,1,1,418.2,543.0,541.2,484.9,0,1.0,520.0,B,C,4,C,B,A,Z,F,B,A
8042,2111300,São Luís,21,MA,20,M,0.0,1,1,2,0,2,0,1,1,1,1,389.9,427.5,445.9,479.9,0,1.0,480.0,E,E,5,F,A,C,C,E,B,A
8043,2111201,São José de Ribamar,21,MA,32,M,0.0,3,1,1,10,1,0,1,1,1,1,502.6,611.8,398.2,774.6,1,1.0,660.0,E,E,4,G,B,B,F,E,A,E
8044,3170206,Uberlândia,31,MG,17,F,0.0,4,1,2,0,2,0,1,1,1,1,604.0,633.5,629.0,717.7,0,1.0,820.0,D,E,4,G,B,A,Z,F,B,A
8045,2312908,Sobral,23,CE,18,M,0.0,3,1,2,0,2,0,1,1,1,1,392.1,552.4,527.2,371.3,1,1.0,720.0,B,B,4,C,A,A,Z,F,B,A
8046,3550308,São Paulo,35,SP,16,M,0.0,3,1,3,0,1,1,1,1,1,1,434.4,562.6,605.6,460.3,1,1.0,460.0,D,E,6,E,B,A,Z,F,C,A
8047,2311801,Russas,23,CE,20,M,0.0,1,1,1,2,1,0,1,1,1,1,590.0,621.4,612.9,650.9,0,1.0,700.0,G,F,4,I,B,A,Z,F,A,B
8048,2312304,São Benedito,23,CE,17,F,0.0,3,1,3,0,1,1,1,1,1,1,419.3,515.4,424.3,412.7,1,1.0,540.0,B,B,4,B,A,A,Z,F,C,A
8049,5101803,Barra do Garças,51,MT,34,F,2.0,1,1,1,10,1,0,1,1,1,1,415.3,582.7,546.5,474.4,1,1.0,720.0,C,C,5,E,B,C,E,C,A,A
8050,5300108,Brasília,53,DF,17,M,0.0,2,1,2,0,2,0,1,1,1,1,577.0,597.1,591.3,597.3,0,1.0,500.0,E,F,5,E,B,A,Z,F,B,A
8051,2307304,Juazeiro do Norte,23,CE,18,F,1.0,3,1,2,0,2,0,1,1,1,1,424.7,522.1,453.3,419.7,1,1.0,580.0,B,B,2,B,A,A,Z,F,B,A
8052,1100122,Ji-Paraná,11,RO,17,M,0.0,1,1,2,0,2,0,1,1,1,1,411.1,534.6,462.3,411.2,1,1.0,560.0,E,F,4,D,B,A,Z,F,B,A
8053,5103403,Cuiabá,51,MT,30,F,0.0,3,1,1,10,1,0,1,1,1,1,416.3,642.5,656.1,656.5,1,1.0,560.0,G,E,5,F,B,B,A,E,A,E
8054,5002209,Bonito,50,MS,18,M,0.0,3,1,1,1,1,0,1,1,1,1,448.1,589.8,514.0,579.4,0,1.0,520.0,E,F,3,D,B,C,D,E,A,A
8055,3537602,Peruíbe,35,SP,16,F,0.0,1,1,3,0,1,1,1,1,1,1,389.2,452.6,494.6,348.8,1,1.0,280.0,B,C,5,C,A,A,Z,F,C,A
8056,3146107,Ouro Preto,31,MG,19,F,0.0,3,1,1,2,1,0,1,1,1,1,423.8,543.0,521.5,510.4,0,1.0,500.0,C,B,3,B,A,A,Z,F,A,A
8057,3304557,Rio de Janeiro,33,RJ,19,F,0.0,1,1,1,1,1,0,1,1,1,1,510.0,625.0,602.4,443.7,0,1.0,580.0,E,D,3,G,B,A,Z,F,A,D
8058,2112803,Viana,21,MA,19,F,0.0,3,1,2,0,2,0,1,1,1,1,398.5,458.7,420.7,395.0,1,1.0,300.0,D,D,3,A,A,A,Z,F,B,A
8059,2204303,Fronteiras,22,PI,30,F,1.0,2,1,1,8,1,0,1,1,1,1,455.9,442.5,433.4,489.2,1,1.0,360.0,A,A,2,A,A,B,H,A,A,A
8060,2403251,Parnamirim,24,RN,24,M,0.0,2,2,1,6,1,0,1,1,1,1,382.9,408.4,422.3,382.0,1,1.0,480.0,B,A,3,B,A,C,F,A,A,A
8061,1502301,Capitão Poço,15,PA,19,M,0.0,3,1,1,2,1,0,1,1,1,1,600.2,526.4,589.1,564.6,1,1.0,560.0,E,E,5,C,A,A,Z,F,A,A
8062,3122306,Divinópolis,31,MG,20,M,0.0,1,1,1,2,1,0,1,1,1,1,490.8,501.6,523.1,641.0,1,1.0,400.0,E,F,2,D,A,C,E,A,A,A
8063,2313609,Ubajara,23,CE,17,F,0.0,3,1,2,0,2,0,1,1,1,1,421.8,414.6,534.7,415.9,1,1.0,600.0,B,B,5,B,A,A,Z,F,B,A
8064,3548708,São Bernardo do Campo,35,SP,18,F,0.0,3,1,2,0,2,0,1,1,1,1,380.3,474.2,497.3,413.6,0,1.0,520.0,C,C,3,H,B,A,Z,F,B,A
8065,1302603,Manaus,13,AM,21,F,0.0,3,1,1,4,1,0,1,1,1,1,438.2,537.6,529.9,460.2,1,1.0,600.0,E,E,3,E,B,C,H,A,A,A
8066,2707206,Poço das Trincheiras,27,AL,18,M,0.0,1,1,1,1,1,0,1,1,1,1,408.6,439.4,499.1,382.4,1,1.0,500.0,B,G,4,F,B,A,Z,F,A,A
8067,2311801,Russas,23,CE,18,M,0.0,3,1,3,0,1,0,1,1,1,1,458.1,547.8,544.9,352.9,0,1.0,760.0,B,D,2,B,B,A,Z,F,C,A
8068,1100254,Presidente Médici,11,RO,20,M,1.0,1,1,4,0,1,0,1,1,1,1,470.6,524.3,438.3,478.4,1,1.0,520.0,D,D,5,C,A,B,E,D,D,A
8069,2211001,Teresina,22,PI,30,F,0.0,3,1,1,10,1,0,1,1,1,1,477.9,419.0,362.4,477.0,1,1.0,340.0,E,E,4,C,A,C,G,D,A,A
8070,3205200,Vila Velha,32,ES,18,M,0.0,3,1,2,0,2,0,1,1,1,1,420.8,496.8,422.2,472.7,1,1.0,460.0,B,C,7,D,B,B,C,B,B,A
8071,4108304,Foz do Iguaçu,41,PR,20,M,0.0,2,1,1,2,1,0,1,1,1,1,431.0,413.2,430.6,524.4,0,1.0,520.0,E,D,4,E,B,A,Z,F,A,A
8072,4115606,Matelândia,41,PR,17,F,0.0,1,1,3,0,1,1,1,1,1,1,501.1,487.8,475.6,493.6,0,1.0,520.0,C,F,4,B,A,C,D,B,C,A
8073,1501501,Benevides,15,PA,27,M,0.0,3,1,1,8,1,0,1,1,1,1,613.2,548.8,554.1,598.0,0,1.0,560.0,B,E,5,C,B,B,F,E,A,A
8074,5300108,Brasília,53,DF,17,F,0.0,2,1,3,0,1,1,1,1,1,1,439.8,426.5,419.2,423.2,1,1.0,440.0,H,D,3,C,B,A,Z,F,C,A
8075,2704302,Maceió,27,AL,17,F,0.0,3,1,2,0,2,0,1,1,1,1,500.5,512.7,539.3,532.9,1,1.0,800.0,E,B,3,B,A,B,D,C,B,A
8076,3552502,Suzano,35,SP,21,F,0.0,1,1,1,5,1,0,1,1,1,1,444.3,538.6,563.4,439.5,0,1.0,580.0,H,B,2,B,A,C,D,D,A,A
8077,3300100,Angra dos Reis,33,RJ,17,F,0.0,3,1,2,0,3,0,1,1,1,1,374.1,589.5,484.3,447.1,0,1.0,540.0,E,F,3,H,B,A,Z,F,B,D
8078,1600154,Pedra Branca do Amapari,16,AP,17,M,0.0,3,1,2,0,2,0,1,1,1,1,385.6,339.6,423.8,562.1,1,1.0,500.0,F,G,5,I,A,A,Z,F,B,A
8079,2405603,Jardim de Piranhas,24,RN,17,M,0.0,3,1,3,0,1,1,1,1,1,1,512.5,465.0,508.3,455.6,1,1.0,460.0,D,E,6,C,A,A,Z,F,C,A
8080,2307650,Maracanaú,23,CE,18,M,0.0,3,1,2,0,2,0,1,1,1,1,583.5,603.1,581.4,626.0,0,1.0,900.0,E,E,4,B,B,A,Z,F,B,A
8081,4127502,Tibagi,41,PR,15,F,0.0,3,1,3,0,1,1,1,1,1,1,412.5,422.1,500.8,531.4,1,1.0,560.0,B,D,8,F,B,A,Z,F,C,E
8082,2101103,Axixá,21,MA,17,F,0.0,1,1,1,1,1,0,1,1,1,1,379.6,526.7,454.2,417.0,1,1.0,500.0,G,E,8,G,B,A,Z,F,A,A
8083,3203163,Laranja da Terra,32,ES,17,F,0.0,1,1,2,0,2,0,1,1,1,1,479.0,542.0,547.2,415.1,0,1.0,620.0,B,B,4,B,A,A,Z,F,B,A
8084,2313401,Tianguá,23,CE,17,M,0.0,1,1,3,0,1,1,1,1,1,1,423.5,469.4,446.5,396.9,0,4.0,0.0,B,C,6,B,B,A,Z,F,C,A
8085,3550308,São Paulo,35,SP,16,F,0.0,3,1,3,0,1,1,1,1,1,1,412.5,392.9,474.6,454.8,1,1.0,480.0,H,H,2,E,B,A,Z,F,C,A
8086,2300309,Acopiara,23,CE,16,M,0.0,3,1,3,0,1,1,1,1,1,1,503.1,463.4,463.3,414.3,1,1.0,320.0,B,B,4,B,A,A,Z,F,C,A
8087,1504208,Marabá,15,PA,22,F,0.0,3,1,1,4,1,0,1,1,1,1,480.7,546.1,417.3,558.1,1,1.0,560.0,C,F,5,D,A,C,F,E,A,A
8088,2922102,Mundo Novo,29,BA,20,F,0.0,3,1,1,3,1,0,1,1,1,1,450.2,464.1,485.9,402.4,1,1.0,480.0,C,E,4,A,B,A,Z,F,A,A
8089,2105922,Lagoa do Mato,21,MA,18,F,0.0,3,1,1,2,1,0,1,1,1,1,541.8,442.6,517.2,514.0,1,1.0,400.0,B,B,4,B,A,A,Z,F,A,A
8090,2307650,Maracanaú,23,CE,22,F,0.0,3,1,1,4,1,0,1,1,1,1,468.4,528.0,484.3,436.1,1,1.0,480.0,B,C,4,B,B,B,G,A,A,A
8091,1200401,Rio Branco,12,AC,39,F,1.0,0,1,1,10,1,0,1,1,1,1,434.7,497.5,470.7,356.3,1,1.0,520.0,A,B,6,C,B,B,K,D,A,A
8092,2307650,Maracanaú,23,CE,17,M,0.0,3,1,2,0,2,0,1,1,1,1,564.2,640.6,578.9,566.3,0,1.0,760.0,D,D,3,B,B,A,Z,F,B,A
8093,3532207,Narandiba,35,SP,20,M,0.0,3,1,1,2,1,0,1,1,1,1,388.7,402.7,368.4,429.5,1,1.0,220.0,B,C,4,B,A,A,Z,F,A,A
8094,3156700,Sabará,31,MG,25,M,1.0,2,1,1,7,1,0,1,1,1,1,515.4,487.6,536.9,589.8,0,1.0,480.0,H,D,4,K,A,C,F,E,A,A
8095,3552502,Suzano,35,SP,17,M,0.0,1,1,2,0,2,0,1,1,1,1,588.3,395.3,562.7,554.7,0,1.0,600.0,C,B,5,B,A,A,Z,F,B,A
8096,2305407,Icó,23,CE,16,F,0.0,5,2,3,0,1,1,1,1,1,1,401.9,451.3,449.8,345.0,0,1.0,480.0,B,D,6,B,A,A,Z,F,C,A
8097,1702109,Araguaína,17,TO,18,F,0.0,3,2,2,0,2,0,1,1,1,1,496.7,566.8,532.9,521.4,0,1.0,580.0,E,C,7,C,B,A,Z,F,B,A
8098,5300108,Brasília,53,DF,20,F,0.0,3,1,2,0,2,0,1,1,1,1,438.7,443.3,444.8,384.0,1,1.0,440.0,D,E,6,D,B,A,Z,F,B,A
8099,2309706,Pacatuba,23,CE,15,F,0.0,3,1,3,0,1,1,1,1,1,1,420.4,503.6,440.9,571.8,1,1.0,460.0,H,H,5,B,A,A,Z,F,C,A
8100,3106200,Belo Horizonte,31,MG,21,F,1.0,3,1,1,4,1,0,1,1,1,1,469.2,540.6,574.8,417.0,0,1.0,420.0,C,C,3,E,A,C,H,D,A,A
8101,2304400,Fortaleza,23,CE,32,F,1.0,1,1,1,10,1,0,1,1,1,1,531.7,611.1,590.0,557.8,1,1.0,560.0,E,C,6,D,B,C,G,C,A,A
8102,2304400,Fortaleza,23,CE,19,M,0.0,3,1,3,0,1,0,1,1,1,1,495.4,491.1,511.4,533.9,1,1.0,480.0,C,C,5,C,A,A,Z,F,C,A
8103,2310852,Pindoretama,23,CE,15,F,0.0,3,1,3,0,1,1,1,1,1,1,503.0,585.8,561.5,509.9,1,1.0,740.0,F,F,3,C,B,A,Z,F,C,A
8104,3302007,Itaguaí,33,RJ,25,F,0.0,2,1,1,7,1,0,1,1,1,1,449.0,429.4,511.7,474.8,1,1.0,580.0,D,C,4,D,B,B,F,E,A,A
8105,3168002,Taiobeiras,31,MG,19,F,0.0,1,1,1,1,1,0,1,1,1,1,695.6,692.0,700.6,752.3,1,1.0,920.0,D,E,5,E,B,A,Z,F,A,D
8106,2704906,Mar Vermelho,27,AL,18,F,0.0,3,1,1,2,1,0,1,1,1,1,461.5,408.6,420.6,426.9,0,1.0,440.0,F,G,5,E,B,A,Z,F,A,A
8107,5002902,Cassilândia,50,MS,17,F,0.0,3,1,2,0,2,0,1,1,1,1,448.8,574.2,549.2,414.1,1,1.0,500.0,C,C,5,E,B,B,C,A,B,A
8108,4202453,Bombinhas,42,SC,18,F,0.0,1,1,1,1,1,0,1,1,1,1,487.5,565.3,497.7,427.7,1,1.0,560.0,H,H,2,C,B,A,Z,F,A,A
8109,5205109,Catalão,52,GO,18,F,0.0,1,1,2,0,2,0,1,1,1,1,409.1,489.2,491.3,384.6,1,1.0,480.0,B,E,6,B,A,A,Z,F,A,A
8110,3132701,Itambacuri,31,MG,25,F,0.0,2,1,1,8,1,0,1,1,1,1,453.1,585.6,614.5,528.2,1,1.0,760.0,A,C,6,B,A,B,B,D,A,A
8111,1505502,Paragominas,15,PA,27,F,0.0,3,1,1,8,1,0,1,1,1,1,450.0,585.5,530.4,535.8,1,1.0,560.0,A,A,3,C,A,C,A,E,A,B
8112,1505502,Paragominas,15,PA,21,M,0.0,3,1,3,0,1,0,1,1,1,1,447.4,521.5,592.0,539.0,1,1.0,440.0,E,E,7,C,A,A,Z,F,C,A
8113,2102309,Buriti Bravo,21,MA,18,M,0.0,3,1,1,1,1,0,1,1,1,1,514.2,483.0,535.3,573.9,1,1.0,540.0,C,C,4,B,A,A,Z,F,A,A
